Movie_Name_EN,Movie_Name_CN,Date,Star,Comment,Like
My Sunshine,何以笙箫默,2015-04-27,1, 给一星是因为没有更低的了，看这个真的是浪费时间！,0
My Sunshine,何以笙箫默,2015-04-27,3, 看了点映场，我没看过小说和电视剧，所以不好发表言论，女朋友看过说一般吧，黄晓明没有钟汉良演得好，还有节奏太快,0
My Sunshine,何以笙箫默,2015-04-27,3, 很好，特别适合男生看，因为去看这电影的，好多好多女的，还挺漂亮，哈哈。电影的话，还可以吧,0
My Sunshine,何以笙箫默,2015-07-10,3, 我觉得比电视剧好看。电影有电影式的幽默，还有电影式的结尾都是我喜欢的。,0
My Sunshine,何以笙箫默,2015-04-27,1, 黄子韬看黄晓明的时候一副老公艹我的表情居然还审核过了,0
My Sunshine,何以笙箫默,2015-04-27,1, 无力吐槽,0
My Sunshine,何以笙箫默,2015-04-27,1, 全片唯一有演技的就是陈冲了吧,0
My Sunshine,何以笙箫默,2015-04-27,3, 昨天特地去看了何以笙箫默的点映，唉  看来小说，看来电视剧，再看电影感觉有点失望，男女主没有把学校的青春时期很好表现出来，特别是杨幂感觉学生时代和七年后的感觉不大，唯一的区别就是头发吧，还有就是佟大为和杨颖的戏特少，唯一感觉的不错的是这个比电视剧版要搞笑一点点，有几个笑点,0
My Sunshine,何以笙箫默,2015-04-27,4, 因为没看过原著，所以前半段的剧情感觉很乱，相爱相杀的有点莫名其妙，到应晖出场后才完全理清故事。晓明哭太多却让人想发笑，众多明星的乱入也挺搞笑的，特别要提的是小助理的出场，让我在一段时间内一直脑内一部BL剧哈哈，当喜剧片看不错，全场时不时笑出声。,0
My Sunshine,何以笙箫默,2015-04-27,1, 毁,0
My Sunshine,何以笙箫默,2015-04-27,2, 其实只想打两星半，两星给原著，半星给陈冲，佟大为和baby的演技,0
My Sunshine,何以笙箫默,2015-04-27,4, 用另一种方式 略有轻快的带过了漫长等待的那七年 匆匆几笔描述过去发生的种种 搞笑的现在发生 似乎也在侧面说着不管之前发生了什么此时此刻发生的才是最为真是重要的 珍惜身边的人 别将就别错过  可以还是看不惯教主略为装酷的脸 其他都还好了,0
My Sunshine,何以笙箫默,2015-04-27,2, 整场电影让我拼命回忆小说和电视剧，一颗星给作者顾漫，一颗星给演裴姨的陈冲。,0
My Sunshine,何以笙箫默,2015-04-27,2, 我只是不停地在各种没有营养的段子里大笑着。然后告诉自己，它不过是个喜剧而已。,0
My Sunshine,何以笙箫默,2015-04-27,2, 给二星的原因是女朋友喜欢这本小说，电影的剧情和小说基本一致，但是毕竟是电影，事件的冲突性表现得很明显，转折幅度也很大，没什么悬念～就是明星阵容还好，演技也就一般了～,0
My Sunshine,何以笙箫默,2015-04-27,1, 果然不负众望的烂，看完这个才知道什么叫做没有最烂，最有更烂。黄BOSS从头到尾都在摆POSS，深情也不是不能玩搞笑，但是一种浓浓的小时代的即视感，一分是给那英的歌。,0
My Sunshine,何以笙箫默,2015-04-27,1, 你看过何以小说吗？你看过何以电视剧吗？看过了请不要去看这个~会让你觉得恶心到家了~没看过想去试试~我只能说你会笑到死~,0
My Sunshine,何以笙箫默,2015-04-27,5, 看了点映，很喜欢这部点映，比想象的拍的好，故事情节很连贯，很感动很温暖，还很搞笑，越来越喜欢黄晓明啦,0
My Sunshine,何以笙箫默,2015-04-27,2, 全程暖光打得太过了，感觉像看展示柜！晓明哥哭戏太多了吧，看得心累～反正完全没有法律才子的气质！,0
My Sunshine,何以笙箫默,2015-04-27,3, 笑过就算了吧。,0
My Sunshine,何以笙箫默,2015-04-27,1, 我现在特别欣慰顾漫没有和乐视续约，这样的片子亲妈无能为力，还是期待顾漫的电影版上映,0
My Sunshine,何以笙箫默,2015-04-27,1, 三个演烂片的人凑到一块了。。。,0
My Sunshine,何以笙箫默,2015-04-27,5, 个人觉得杨幂演得赵默笙挺好的，不矫情，不造作，也没用过分的去活泼，很真实，只是演萧筱的演得太差劲了，还有黄子韬好像硬塞进来一样，不过其他的还好，有一些搞笑的点却会笑过之后又会在一些地方想哭，大家都看过小说了看过电视剧了，而电影需要在短暂的107分钟内把这些东西呈现出来，个人觉得还可,0
My Sunshine,何以笙箫默,2015-04-27,1, 不得不说 教主的演技已经快被他女票逆袭了😋因为他通篇都是😎还有😒或者😡 最后就是😭 看完以后 我特么只能😢😅😱😂😪 最后留下一句：你他妈耍我呢！,0
My Sunshine,何以笙箫默,2015-04-27,5, 很不错哦。,0
My Sunshine,何以笙箫默,2015-04-27,1, 眼睁睁的看着黄晓明从没有演技到彻底放弃演技。,0
My Sunshine,何以笙箫默,2015-04-27,1, 因为黄晓明给一星的点我！,0
My Sunshine,何以笙箫默,2015-04-27,2, 小失望,0
My Sunshine,何以笙箫默,2015-04-27,4, 有笑点有眼泪的电影，演员都很出彩。最美好最理想的爱情电影不过如此，对彼此的眷恋对彼此的坚守，爱情其实就是牺牲。现代人习惯了快节奏的上床快节奏的分开，不舍得用时间去等待守候，又怎么可能收获爱情。我也经历了六年的爱情，虽然失败了，却也收获了更宽阔的视野。一时感叹,0
My Sunshine,何以笙箫默,2015-04-27,1, 现在的导演居然连霸道总裁爱上我这种白痴烂电影都拍不好了么，浪费我31.5的电影票钱，还给我！。,0
My Sunshine,何以笙箫默,2015-04-27,4, 悄悄是别离的笙箫，沉默是今晚的康桥。,0
My Sunshine,何以笙箫默,2015-04-27,4, 教主几乎是从头哭到尾，以至于到最后一见到他哭的场面就听到笑声。。。不过画面很唯美，情节紧凑，基本忠于原著，和电视剧相比，上升了不止一个level，第一次看国产爱情片中途没有睡着没有玩手机，这就是质的飞跃，四星不谢！,0
My Sunshine,何以笙箫默,2015-04-27,1, 草，真垃圾,0
My Sunshine,何以笙箫默,2015-04-27,2, 相比左耳，我想给多一颗星。,0
My Sunshine,何以笙箫默,2015-04-27,1, 没电视剧好看，情节不连接，不看电视剧和小说根本看不懂！黄晓明把何以琛毁了！！,0
My Sunshine,何以笙箫默,2015-04-27,1, 乱糟糟，而且总是出戏,0
My Sunshine,何以笙箫默,2015-04-27,2, 唉！毁了,0
My Sunshine,何以笙箫默,2015-04-27,4, 除了最后半小时，都是笑点，其实还可以，只是大家期待已久，所以有些不太满意，毕竟是电影，不能面面具到，还有黄子韬是亮点,0
My Sunshine,何以笙箫默,2015-04-27,3, 还可以吧，没看过书反正是有baby在总感觉cp画风不对，不过当搞笑片就可以，我一看到黄晓明我就想笑，配角都很出彩有意思,0
My Sunshine,何以笙箫默,2015-04-27,3, 杨幂其实还好，黄晓明的脸每次出现我都自动出戏，实在不太像律师啊。。。直到后来出现了华少，又出现了佟大为，还出现了某某某。。。感觉自己裂开了一次又一次。。。感情这是部喜剧片噢,0
My Sunshine,何以笙箫默,2015-04-27,4, 何以琛没跟小蜜桃在一起？差评！！！,0
My Sunshine,何以笙箫默,2015-04-27,1, 狗血，粗糙，毁小说,0
My Sunshine,何以笙箫默,2015-04-27,1, 想打零分，可以吗？完全的圈钱电影,0
My Sunshine,何以笙箫默,2015-04-27,2, 看的点映，但是不喜欢爱情片,0
My Sunshine,何以笙箫默,2015-04-27,1, 编剧神逻辑，何以琛和赵默笙都啪啪啪了，他都没发现赵默笙是处女还要等到她前夫告诉他，他才心满意足的离开～,0
My Sunshine,何以笙箫默,2015-04-27,2, 看着黄教主的深情告白分分钟出戏，影厅里大家都吐槽杨幂短发好丑，可我却诡异的觉得这样子的杨幂有点...可爱？剧情什么的，就当个喜剧片看吧,0
My Sunshine,何以笙箫默,2015-04-27,5, 个人觉得还是值得一看的！画面及其唯美而且看得出剧组的用心良苦！布置装潢都很用心！就这一点，都可以完胜电视剧，主演演得蛮到位的！黄晓明，杨幂这组合搭配新颖！颜值很高，一个美丽的爱情故事。值得一看。,0
My Sunshine,何以笙箫默,2015-04-27,4, 从头笑到尾未免太解压了吧，但毕竟这个小说情节本身槽点就满得爆炸，还是比镜头场景服装各方面看起来可怜兮兮的电视剧好点。整个观影过程体验到了与周围情侣们的其乐融融，各位角色让人在小时代和中国合伙人之间迷离。全片最大亮点就是#小蜜桃##小蜜桃##小蜜桃#,0
My Sunshine,何以笙箫默,2015-04-27,1, 没看过，冲着杨幂和小明打个一星不算少吧？,0
My Sunshine,何以笙箫默,2015-04-27,4, 作为一个被女友强迫着看完电视剧的人，我要说这部电影版看得真舒心，喜剧效果出众完全没瞌睡啊！如果有弹幕吐槽就更好了。,0
My Sunshine,何以笙箫默,2015-04-27,1, 第一次看点映，在豆瓣上写短评。像鸡肋一样食之无味，冲着名气又觉得弃之可惜。无聊程度堪比《小时代》，兼具它和《中国合伙人》即视感。教主耍帅的表情从《新上海滩》就背下来了，至今没变过。毁原著毁电视剧啊简直！,0
My Sunshine,何以笙箫默,2015-04-27,1, 实在太差！乐视影业已被我拉入黑名单！,0
My Sunshine,何以笙箫默,2015-04-27,5, 给我家黄子韬小蜜桃点赞，笑点担当，台词要加强，但声音苏死，眼神细节把控很到位，深情的呢，谢谢剧组的所有人员给宝宝机会,0
My Sunshine,何以笙箫默,2015-04-27,5, 导演到位，演员到位，灯光到位，服装到位，剧情到位，表演到位，观众到位.点映场真是座无虚席.,0
My Sunshine,何以笙箫默,2015-04-27,4, hold住姐出来时，全场哄然大笑，既没有脱离原著，又有不一样的精彩，威廉出来时有被惊到，气场很足，大幂幂上演制服诱惑哪里，肚子都笑痛了，整体来说，既可以满足腐女，又可以虐死单身狗,0
My Sunshine,何以笙箫默,2015-04-27,4, 被闺蜜拉着硬看了一部一直被骂了很久的电影，蛮惊喜的，插曲好听，灯光效果非常好，让整个电影都非常唯美的感觉。剧情挺回归原著，别说电影剧情不咋地，原著感觉也不咋地，狗血，看完啥都没记住。黄教主依旧霸气，但是一见默笙就落泪，那眼睛红的我都不好意思笑了。baby在剧中还是美得不要不要的，就是,0
My Sunshine,何以笙箫默,2015-04-26,4, 电影看到佟大为出场，才感觉有点意思。黄晓明和杨幂是挺优秀的俩个演员，但比起电视剧版，比不了，打心里就是这么一个感觉。电影中那英唱的缘好听!,0
My Sunshine,何以笙箫默,2015-04-26,1, 真的是无力吐槽了，戏太跳了...,0
My Sunshine,何以笙箫默,2015-04-26,1, 我能容忍一切但我绝对不能容忍黄教主染指何以琛。电视剧槽点众多但至少钟汉良演出了一个不将就的何以琛，至于黄教主么，满脸“我最帅我最帅我宇宙霹雳无敌帅泥们这些凡人快来夸我帅”。。。对不起我的何以琛是精英律师，而不是有钱又装逼的土匪。,0
My Sunshine,何以笙箫默,2015-04-26,4, 还可以吧～没太大的感觉～,0
My Sunshine,何以笙箫默,2015-04-26,5, 今天看了何以笙箫默，还不错，黄晓明好帅，哈哈哈，baby也好美的，居然不是演女主，当然杨幂也蛮漂亮的。,0
My Sunshine,何以笙箫默,2015-04-26,3, 演技不好，颜值不高，剧情没头绪,0
My Sunshine,何以笙箫默,2015-04-26,5, i,0
My Sunshine,何以笙箫默,2015-04-26,1, 不好看  演的什么,0
My Sunshine,何以笙箫默,2015-05-04,3, 太烂了,0
My Sunshine,何以笙箫默,2015-04-26,1, 无力吐槽！,0
My Sunshine,何以笙箫默,2015-04-26,1, 我的个天啊！！（说是预售票）不是为了陪朋友去！！打死我都不看好么！！活了二十几年 生平第一次看这么烂的“电影”！？ 叫电影都玷污了电影二字！这特么不就是电视剧1-5集 5-10集 这样跳的片段么！！看到一半我真的看不下去了 我玩起了梦幻手游 朋友掏出手机开始斗地主，呵了个呵呵。。,0
My Sunshine,何以笙箫默,2015-04-26,5, 很适度的感情表达，很喜欢的爱情,0
My Sunshine,何以笙箫默,2015-04-26,1, 真不能再多了,0
My Sunshine,何以笙箫默,2015-04-26,2, 差点睡着,0
My Sunshine,何以笙箫默,2015-04-26,2, 没看过原著绝对被前三分之一神速推进的剧情晃瞎，不知道说了啥。后半段加了些搞笑的情节，黄子韬什么情况，我一向对基情满满很热衷的也看不下去，太生硬了。怎么看教主都和杨颖更般配，跟杨幂好诡异。强吻那幕，教主太矮了所以只能吻到锁骨是嘛！然后佟大为演的应晖，故意演暴发户，英文好捉急,0
My Sunshine,何以笙箫默,2015-04-26,3, 如果ab演赵默笙大幂幂演何以玫会好很多！,0
My Sunshine,何以笙箫默,2015-04-26,1, 大学时期的青春灵动是上了年纪的装不出来的，两个名演员都没超越的了吴倩。赵默笙历经沧桑后安静的气质，杨幂不如唐嫣。钟汉良的一个眼神一个笑都牵动着观众的心，黄晓明愣是把高冷男神演绎成了逗比。整部剧笑点好多。火了个词：小蜜桃；火了个句子：这是你家要听我的；火了个游戏：I never,0
My Sunshine,何以笙箫默,2015-04-26,1, 为什么豆瓣没有负分滚粗，还好只花了九块钱特惠买的票！,0
My Sunshine,何以笙箫默,2015-04-26,5, 片子真不错，比我想象中的好多了。爱情喜剧比苦哈哈的悲剧舒服太多，甜、暖，有笑有泪，看得痛快。1.写赵默笙在镜子前模仿何以琛的那段戏份的人是个天才，那段又萌又甜又温馨。2.黄晓明不愧影帝，几场哭戏以及与陈冲的对手戏爆发力十足，无愧为最棒的何以琛。,0
My Sunshine,何以笙箫默,2015-04-26,1, 就是一场灾难…太可怕了…现在感觉小时代就是业界良心………,0
My Sunshine,何以笙箫默,2015-04-26,1, 什么鬼 骗钱的黄晓明杨幂版何以笙箫默超长片花一星给脸,0
My Sunshine,何以笙箫默,2015-04-26,1, 生生的拍成了小时代,0
My Sunshine,何以笙箫默,2015-04-26,1, 看的电影，开始10分钟就扛不住了，无比怀念钟汉良，最让人温暖的将就说放在7年前，瞬间觉得没有说服力，这本该就是历经7年漫长等待得出的最走心的理由不是么。。放在7年前，那会刚刚经历失去真的可以说出这句话么。。,0
My Sunshine,何以笙箫默,2015-04-26,1, 就还好。看过书看过电视剧，剧情就实在吸引不了我了很混乱，有几处还挺好笑的。,0
My Sunshine,何以笙箫默,2015-04-26,1, 超越小时代即视感，小四应该要笑了，终于有人超越他了,0
My Sunshine,何以笙箫默,2015-04-26,3, 冲着原著的感觉去的，但是小清新的爱情太华丽，没有代入感。最近几部电影看完后，这部真的不怎么样,0
My Sunshine,何以笙箫默,2015-04-26,1, 完全的圈钱行为。期待强大卡司看的，看完简直无力吐槽。1:何仙姑就这么糟蹋荧幕处女秀？！这妆这配音…2:赞助商是有眼药水厂家嘛？何大律师和应总电影里频频流泪。那是何以琛和应晖好嘛，演技真的烂到表达情绪要借眼泪？,0
My Sunshine,何以笙箫默,2015-04-26,2, 不好看，很搞笑！,0
My Sunshine,何以笙箫默,2015-04-26,1, 微信搞活动9.9元看了提前点映场，我很感谢9.9的价格设定还是很人性化的，浪费了时间但至少金钱上损失很少，给我些心理安慰！如果不看电视剧和小说你压根就不理解男女主怎么就黏在一起了！走马灯一样的出演员，出来一个没几个镜头就消失了！忽然很想念电视剧版，我要回去补补！,0
My Sunshine,何以笙箫默,2015-04-26,4, 和电视剧比较起来虽然少了很多环节，但是还是有一些亮点的，有比较多的搞笑成分在里面，不至于那么生搬硬套。值得一看吧！,0
My Sunshine,何以笙箫默,2015-04-26,4, 还不错，不过比起何以琛赵默笙我更喜欢威廉何以琛这一对儿呢，好甜啊，“记得吃药，水凉了，换一杯。”忠犬温柔攻，霸气逗比（？）受。,0
My Sunshine,何以笙箫默,2015-04-26,3, 整部戏一直在跳戏中，一会是小时代，一会是跑男，一会是锦绣园华丽冒险，最后是中国合伙人。zzz,0
My Sunshine,何以笙箫默,2015-04-26,2, 黄大教主演的太棒了，可能小弟是个电影小白，看不懂黄大教主精湛的演技。。,0
My Sunshine,何以笙箫默,2015-04-26,1, 今天看完了 首映，真是感叹浪费了一张电影票。受伤！剧情就像是放快进，黄晓明哭了五六次，每次哭，全场观众都笑。。。没有看点，大实话，无法和电视剧相提并论。很多人还没看完就提前离开了。。。,0
My Sunshine,何以笙箫默,2015-04-26,5, 从未如此欢乐的看完一部电影，演员表演喜感十足，槽点爆表，,0
My Sunshine,何以笙箫默,2015-04-26,1, 看着黄晓明就不爽 就你那演技还好意思天天上电视,0
My Sunshine,何以笙箫默,2015-04-26,3, 还行~看电影就是图一个乐，有必要这么较真吗？小说看过了，但是电视剧没有看，是在是想象不出来。不过我觉得大幂幂还是演出了感觉，不过我还是觉得黄晓明的何以琛和黄子韬演的威廉是虐爱啊~哈哈哈，每次亮点竟然是黄子韬出来的时候,0
My Sunshine,何以笙箫默,2015-04-26,5, 作为杨幂和黄晓明和baby的粉丝，我真的很喜欢这部电影。其次我不是原著粉，但我看过剧版，但我很喜欢影版。。。。虽然影片有一些搞笑，但不能够忽略到他们的感情。。。很爱看,0
My Sunshine,何以笙箫默,2015-04-26,1, 唯一的感觉是：演起来好辛苦啊，没事儿就哭，琼瑶剧演员都没哭那么多。还有：谁敢说那个William不是个小受我跟谁急！,0
My Sunshine,何以笙箫默,2015-04-26,3, 怎么写长评啊，我想吐个槽~,0
My Sunshine,何以笙箫默,2015-04-26,4, 一个不错的玛丽苏电影，适合单身女性。黄晓明很苏。杨幂很美。何以琛的秘书小蜜桃william，很有养成系的feel. 我办公室的也有一个这样的小哥，每天嘴巴可甜，姐姐地叫着，向我请教问题。长得也可爱。每天都想调戏他。办公室小弟真是这世界上最可爱的存在啊！,0
My Sunshine,何以笙箫默,2015-04-26,4, 看的是点映，相比电视剧，电影更忠于原著，不管杨幂的演技是否被肯定，肯定比唐嫣好多了。老袁忒二了，佟大为胖了，华少挑战教授角色，值得一看~,0
My Sunshine,何以笙箫默,2015-04-26,1, 杰克苏+玛丽苏，满满的小时代即视感！,0
My Sunshine,何以笙箫默,2015-04-26,1, 真是没有对比就没有伤害呀！看了电影版才知道剧版的好，完全是一部圈钱的电影！,0
My Sunshine,何以笙箫默,2015-04-26,1, 给你好评   就是棒   就是爱霸道   就是钱多   就他妈是喜剧   每五分钟哭   爱她妈没事受虐   爱淋雨   是下雨天   你和她很配？   我也是听着所有人在电影里骂  我还傻傻的觉得结尾应该会很棒   那也是棒棒哒   还是电视剧看的些   真的好看  就是棒。,0
My Sunshine,何以笙箫默,2015-04-26,5, 看完再评论，没看别BB,0
My Sunshine,何以笙箫默,2015-04-26,1, 可以负分吗，上一次看的这么愤怒是富春山居图。,0
My Sunshine,何以笙箫默,2015-04-26,3, 唉，为了大幂幂也只能打到三分了，整部片子真的很凌乱，剧情不连贯，感觉剪辑地很差……总之有点失望，大幂幂以后不要再接这种片子了!,0
My Sunshine,何以笙箫默,2015-04-26,4, 黄晓明依然持续演绎着全世界就我最帅的style,0
My Sunshine,何以笙箫默,2015-04-26,3, 悄悄是离别的笙筱，沉默是今晚的康桥…晓明哥颜值不抵小哇啊！！！事实证明有块还得有条啊,0
My Sunshine,何以笙箫默,2015-04-26,5, 看了点映，黄晓明演的何以琛，才是书中的何以琛，可以为了赵默笙发疯、为了爱情放下身段、可以如此深情，哪个女人不希望有这种男人为自己痴情。杨幂演的非常好，古灵精怪，angelababy无论是颜还是演技统统具备，绝对是未来的一颗新星！票房大卖！,0
My Sunshine,何以笙箫默,2015-04-26,4, 挺不错的,0
My Sunshine,何以笙箫默,2015-04-26,5, 杨幂真的越来越漂亮了，很可爱。。。以至于可以忍受黄教主。。,0
My Sunshine,何以笙箫默,2015-04-26,5, 真的真的太好看 ,0
My Sunshine,何以笙箫默,2015-04-26,4, 没看电视剧版的，听说电视剧版举行发展慢，电影版的还可以。取景还是在上海师范大学。。影视基地名不虚传。。,0
My Sunshine,何以笙箫默,2015-04-26,2, 一颗星给教主夫人，一颗星给大为～求不要再毁小说了～全程霸道总裁，杨幂一点也演不出赵默笙的感觉,0
My Sunshine,何以笙箫默,2015-05-01,3, 冲着大幂幂去的，演员不做任何评论，单就说这部片子，感觉有点像是在看喜剧，前奏笑点太过，很容易跳戏，太紧凑，画面太现代化太潮流，远没有原著的风格，试问没有看过小说没有看过电视版的人能看的懂？,0
My Sunshine,何以笙箫默,2015-04-26,4, 当时我看完小说也就两三个小时，这部电影足够对小说的回忆了，不拖沓，有幽默，有泪点，杨默笙活泼到位不失沉稳，黄以琛深情感人拿捏适宜，各种客串也让人眼前一亮为电影添彩，是部好电影，让你不将就 ,0
My Sunshine,何以笙箫默,2015-04-26,3, 很一般，没有左耳好看。,0
My Sunshine,何以笙箫默,2015-04-26,1, 最近烂片太多，属你最烂。看完我真得无法将就啊。。。为毛线不能打零分！！！,0
My Sunshine,何以笙箫默,2015-04-26,1, 看了首映，我吐了，两主角的变形下巴和大鼻孔简直了，没剧情没哭点没笑点，就看着一堆整容脸死背台词面瘫！,0
My Sunshine,何以笙箫默,2015-04-26,2, 剧情太跳跃了演技一毛钱水平。,0
My Sunshine,何以笙箫默,2015-04-26,3, 刚刚看完点映，还好吧，只是没有惊喜，也没有代入感，心理总是不自觉的与电视剧的何以琛对比，还是觉得电视剧好看一些，不过杨幂的表现真的不错！,0
My Sunshine,何以笙箫默,2015-04-26,1, 尴尬羞耻的美图秀秀电影,0
My Sunshine,何以笙箫默,2015-04-26,3, 黄子韬是个什么鬼东西！！！！！,0
My Sunshine,何以笙箫默,2015-04-26,1, 分分钟出戏…baby美如画…半星给baby，另一半星给佟大为…,0
My Sunshine,何以笙箫默,2015-04-26,1, 原著本身就是一白开水，拍成电视剧不过瘾，还要再拍成电影，几个月杀青上映，圈钱太明显。那句将就不将就，也已经被消费尽了。黄晓明一把鼻涕一把泪的说，我等了你七年啊，嫩牛五方脸！,0
My Sunshine,何以笙箫默,2015-04-26,1, 有望取代富春山居图成为新的烂片标杆，原来我一直都错怪了小四娘。分分钟出戏的角色，无意义的笑料堆砌，毫无逻辑的加戏，考验爱情的利器。相信吧，能陪看完的都是真爱。,0
My Sunshine,何以笙箫默,2015-04-26,3, 好好儿的言情拍成喜剧了，我对电影要求也没有多高，还行吧。很多人说情节太跳了，毕竟不是电视剧，而且看了小说的原因，自己心里可能就有个过程。黄教主哭戏还行，就是说话太作了，一个字一个字咬的可别扭了。萧晓也不能跟电视剧里的那个比，不过好在只是打了个酱油,0
My Sunshine,何以笙箫默,2015-04-26,3, 看黄教主和baby秀，然后再和大幂幂秀，还要被教主和黄子韬的基情戏码秀。全场腐女表示一品满足。最后单身狗被秀一脸。,0
My Sunshine,何以笙箫默,2015-04-26,1, 为啥最差的只有1星！能不能给半星什么的！求更改啊！,0
My Sunshine,何以笙箫默,2015-04-26,2, 看了点映，后悔啊！小明哥在哭电影院都在笑，简直就是花式秀哭技。。。。大幂幂给我的感觉就是林萧。比左耳好，所以打二星。,0
My Sunshine,何以笙箫默,2015-04-26,3, 不是4/30上吗？为什么今天都有得看了？,0
My Sunshine,何以笙箫默,2015-04-26,5, 电影在爱情片中算怕的不错，剧情连贯，也符合原著，并且紧凑，虽有大牌出现，但是电影的主线很明确，不会显得累赘，也没有烂俗的情节，整体来说是不错的，男女主凭心说都演出了人物的感觉，最重要的是电影的恋爱符合现实的恋爱，而且温暖！,0
My Sunshine,何以笙箫默,2015-04-26,1, 真难看 都不知道在讲什么鬼 不适合拍成电影发展太快 杨幂演出了林萧的即视感,0
My Sunshine,何以笙箫默,2015-04-26,1, 狗血,0
My Sunshine,何以笙箫默,2015-04-26,1, 看了点映，看得我震惊了。这部电影存在的唯一意义就是，让中国电影没有最坏只有更坏的底线又往下低了一格。黄晓明和杨幂这两位烂片承包户和没有最基本执导能力的导演联手献上了一部羞耻max的年度大烂片。,0
My Sunshine,何以笙箫默,2015-04-26,1, 晚上看的点映，看完后影院的观众除了骂电影傻逼的就是骂自己傻逼的。,0
My Sunshine,何以笙箫默,2015-04-26,1, 听说黄晓明哭得最伤心的时候底下的观众笑得无法自抑,0
My Sunshine,何以笙箫默,2015-04-26,1, 大晚上的，看了一部这样的电影，欲哭无泪。奉劝书迷们千万不要去看！这已经是我这个月看的第二部让我想提前离场看不下去的电影了，把原著毁得一塌糊涂，角色塑造不成功，让我感觉是在看小时代4[再见][再见][再见]而且电影院太热了，热得我想哭[再见][再见][再见],0
My Sunshine,何以笙箫默,2015-04-26,4,  刚刚看完，感觉还可以，不过应晖出场较晚,0
My Sunshine,何以笙箫默,2015-04-26,3, 我觉得拍的挺好，剧情很连贯，电影也符合原著，心目中的赵默笙就应该是活泼的，黄晓明演出了自己的感觉，钟汉良是高冷的给赵默笙温暖，太梦幻了，而电影更现实，黄晓明演出了七年后的那种感觉，并且里面的恋爱更真实，总体其实是不错的。（除了黄子韬那条线！）,0
My Sunshine,何以笙箫默,2015-04-26,1, 看它完全因为对烂片下限的好奇  有钱的确这么任性 ……,0
My Sunshine,何以笙箫默,2015-04-26,1, 平淡的剧情和浮夸的演员演技，忍不住的屡次跳戏，不好看不好看，我不是毒舌偏激派，我是真心的。,0
My Sunshine,何以笙箫默,2015-04-26,4, 竟然比我想象的好那么多，有笑有泪，还是值得一看的,0
My Sunshine,何以笙箫默,2015-04-26,3, 遮遮掩掩，预说还休。幸亏有几个友情出演的笑点十足，比如马苏,0
My Sunshine,何以笙箫默,2015-04-26,1, 这也叫电影？说吧，何以琛，你和小助理是什么关系！剧情是浮云，全程槽点，简直是坑中大坑。,0
My Sunshine,何以笙箫默,2015-04-26,1, 我真是日了狗了，黄晓明和杨幂演技羞耻play，简直烂片混合双打战斗机，果然只有这种没人看的烂片领导才舍得送票，扣逼！全程内心弹幕吐槽，唯一搞笑的是旁边那对情侣，每次有黄晓明的镜头，女的都会对男的说：这b装的可还行？,0
My Sunshine,何以笙箫默,2015-04-26,2, 好姑娘都嫁给了流氓……,0
My Sunshine,何以笙箫默,2015-04-26,3, 小明哥演技还是这么浮夸，整部电影唯一出彩的估计就是杨幂的<丢死人了>,0
My Sunshine,何以笙箫默,2015-04-26,2, 一星给基情满满，一星给床上政权！也是笑的不行了。。。。,0
My Sunshine,何以笙箫默,2015-04-26,1, 要是能评负分就给负的了 黄子涛演的是什么鬼！佟大为活生生就一暴发户……一段一段的 都衔接不上好嘛！要不要这么敷衍 ,0
My Sunshine,何以笙箫默,2015-04-26,3, 看到一些看都没看过的人就打一星于是毫不犹豫打五星 虽然我也不是很喜欢这部电影但是对于把吐槽当时尚的人我只想呵呵,0
My Sunshine,何以笙箫默,2015-04-26,3, 因为有电视剧版的在前，我看完了电影，决定至少给个鼓励分。,0
My Sunshine,何以笙箫默,2015-04-26,4, 看了首映，人挺多的。觉得还不错，演的其实可以啊。,0
My Sunshine,何以笙箫默,2015-04-26,1, 只是觉得感觉不对，何以琛的感觉不对。黄晓明还是停留在许文强的时代，感受不到痴情。我不是黑粉，但是真心的，总觉得少年以琛应该是干净的白衬衣，没有装饰，青春就足以。,0
My Sunshine,何以笙箫默,2015-04-26,1, 杨幂这么多年积攒的好感靠这片儿也算是败完了，那些说电视剧垃圾的人，来看看真正的垃圾吧，第一次看了十分钟恶心的想出去的电影……莫名其妙,0
My Sunshine,何以笙箫默,2015-04-26,1, 原来90后就是这样的审美！简直没救了～国产电影没救了。电视剧水平出来糊弄事，不，连电视剧都不如！,0
My Sunshine,何以笙箫默,2015-04-26,3, 超级好看，制作精美！改编地很好！,0
My Sunshine,何以笙箫默,2015-04-26,3, 剧透剧透。。。。。这个电影向我输出了三次巨额暴击伤害。1.威廉姆按住小明:水凉了我去给你换一杯。2.ab深情的望着小明:真的不用去打个招呼吗？3.威廉姆在小明家那一笑。,0
My Sunshine,何以笙箫默,2015-04-26,4, 还不错，晓明演技明显提高，纠结又偶尔好玩。适合情侣同看！,0
My Sunshine,何以笙箫默,2015-04-26,3, 佟大为遭得很好，杨幂一般，晓明戏感太重,0
My Sunshine,何以笙箫默,2015-04-26,1, 受不了了。看了这版的《何以》我觉得从编剧到导演再到演员，不仅没看过原著，而且根本没谈过恋爱。。。男女主角完全没有CP感好不好，竟然能把何以琛拍成何书桓，真不是醉了，是疯了。,0
My Sunshine,何以笙箫默,2015-04-26,3, 撑死三星了啊。,0
My Sunshine,何以笙箫默,2015-05-03,2, 除了偶有几个片段感同身受，别的真的就没什么了。各种烂...,0
